platformId,accountId,summonerName,summonerId,currentPlatformId,currentAccountId,matchHistoryUri,profileIcon,participantId,teamId,championId,spell1Id,spell2Id,win,item0,item1,item2,item3,item4,item5,item6,kills,deaths,assists,largestKillingSpree,largestMultiKill,killingSprees,longestTimeSpentLiving,doubleKills,tripleKills,quadraKills,pentaKills,unrealKills,totalDamageDealt,magicDamageDealt,physicalDamageDealt,trueDamageDealt,largestCriticalStrike,totalDamageDealtToChampions,magicDamageDealtToChampions,physicalDamageDealtToChampions,trueDamageDealtToChampions,totalHeal,totalUnitsHealed,damageSelfMitigated,damageDealtToObjectives,damageDealtToTurrets,visionScore,timeCCingOthers,totalDamageTaken,magicalDamageTaken,physicalDamageTaken,trueDamageTaken,goldEarned,goldSpent,turretKills,inhibitorKills,totalMinionsKilled,neutralMinionsKilled,neutralMinionsKilledTeamJungle,neutralMinionsKilledEnemyJungle,totalTimeCrowdControlDealt,champLevel,visionWardsBoughtInGame,sightWardsBoughtInGame,wardsPlaced,wardsKilled,combatPlayerScore,objectivePlayerScore,totalPlayerScore,totalScoreRank,playerScore0,playerScore1,playerScore2,playerScore3,playerScore4,playerScore5,playerScore6,playerScore7,playerScore8,playerScore9,perk0,perk0Var1,perk0Var2,perk0Var3,perk1,perk1Var1,perk1Var2,perk1Var3,perk2,perk2Var1,perk2Var2,perk2Var3,perk3,perk3Var1,perk3Var2,perk3Var3,perk4,perk4Var1,perk4Var2,perk4Var3,perk5,perk5Var1,perk5Var2,perk5Var3,perkPrimaryStyle,perkSubStyle,statPerk0,statPerk1,statPerk2,firstBloodKill,firstBloodAssist,firstTowerKill,firstTowerAssist,firstInhibitorKill,firstInhibitorAssist,creepsPerMinDeltas-0-10,creepsPerMinDeltas-10-20,xpPerMinDeltas-0-10,xpPerMinDeltas-10-20,goldPerMinDeltas-0-10,goldPerMinDeltas-10-20,csDiffPerMinDeltas-0-10,csDiffPerMinDeltas-10-20,xpDiffPerMinDeltas-0-10,xpDiffPerMinDeltas-10-20,damageTakenPerMinDeltas-0-10,damageTakenPerMinDeltas-10-20,damageTakenDiffPerMinDeltas-0-10,damageTakenDiffPerMinDeltas-10-20,role,lane,championName,championRole,gameId
NA1,wiud0JbmJOUB36HZ7FwUQ05KZJY3kmYlu8l6JTfoz8yqow,Azutø,U1iXJsZ7a9MZS49Q7hH0YB6repe-LrWi9u0dTI57FeLmdmk,NA1,wiud0JbmJOUB36HZ7FwUQ05KZJY3kmYlu8l6JTfoz8yqow,/v1/stats/player_history/NA1/43012305,4368,2,100,145,4,7,true,3042,3006,3124,3101,3108,1055,3363,7,5,6,4,1,2,210,0,0,0,0,0,90572,12174,72089,6309,0,11855,3122,8541,192,2227,4,4541,7667,4567,13,2,11511,4860,6332,318,9906,9050,1,0,126,12,4,4,18,11,2,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8005,664,428,235,9111,529,260,0,9103,22,20,0,8014,328,0,0,8304,9,0,0,8345,3,0,0,8000,8300,5005,5008,5002,false,false,false,false,false,true,5.800000000000001,5.6,338,339.9,330,429.4,-1.25,-1.75,16.40000000000002,56.5,442.9,408.7,-11.500000000000057,-314.3500000000001,DUO_CARRY,BOTTOM,Kaisa,Marksman,3189019373
NA1,VYjThEQ6BSC2dDSz8AphWlTVjb09JBxM2tRfjDx1ZyVTmYM,Yasaw,w8PXImuLSr8BkwIPYgL5LMUnMdT9VtbNdsFMVIYH45CJ2Hw,NA1,VYjThEQ6BSC2dDSz8AphWlTVjb09JBxM2tRfjDx1ZyVTmYM,/v1/stats/player_history/NA1/211841647,3872,3,100,59,4,11,true,3077,2421,1412,3111,3078,1036,3364,7,0,16,7,1,1,0,0,0,0,0,0,139170,12057,112062,15049,0,11269,897,9739,632,8051,1,12487,24930,2997,27,19,15773,5126,10482,164,11386,10108,2,0,22,128,77,20,336,14,3,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,152,42,154,9111,1463,460,0,9104,9,0,0,8014,279,0,0,8143,218,0,0,8105,16,5,0,8000,8100,5005,5008,5003,true,false,false,false,false,true,0.3,1.1,410.1,564.3,397,518.8,0.19999999999999998,0.49999999999999994,112.6,251.6,509.29999999999995,746.3,-95.70000000000002,26.5,NONE,JUNGLE,JarvanIV,Tank,3189019373
NA1,bk7jAfsYqcnkwgQPbRVd_I55J3SZICebWWCMOFE_ESUGqk68EvOfs5n2,CopyKat,7acAr77o-GvPk5mZ_ijusrKLdFaw-e1RKIQDIMj50SxJrSJc,NA1,bk7jAfsYqcnkwgQPbRVd_I55J3SZICebWWCMOFE_ESUGqk68EvOfs5n2,/v1/stats/player_history/NA1/2199824073648288,4104,5,100,55,14,4,true,3146,3916,3151,2055,3111,1026,3340,10,2,11,7,1,2,843,0,0,0,0,0,102459,88640,11727,2091,0,17635,15062,1555,1017,6583,1,9109,4468,3918,21,2,15688,6090,8668,929,11626,10350,3,0,149,8,4,0,29,14,3,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,489,150,522,9111,1429,420,0,9105,10,0,0,8014,465,0,0,8135,2415,5,0,8143,603,0,0,8000,8100,5008,5003,5003,false,false,false,false,false,false,7.5,6.5,502.9,472.6,412,553.8,1,2.4000000000000004,127.59999999999997,101,289.8,958.9,-58.19999999999999,370.5,SOLO,MIDDLE,Katarina,Assassin,3189019373
NA1,pwsFqsVHlD8XSBq7uflk2tbSmYsQzuGC5ujCtjxvflMlXpE,lnaban,xr-yVTPA0soBPxoa1A2dgj9rKF79ut2pzKITthj0FnO1eF4,NA1,pwsFqsVHlD8XSBq7uflk2tbSmYsQzuGC5ujCtjxvflMlXpE,/v1/stats/player_history/NA1/201115352,582,4,100,58,4,12,true,3111,3161,3071,1055,1037,3052,3363,7,0,10,7,2,1,0,1,0,0,0,0,113229,2156,108413,2658,0,10759,867,9864,28,5287,1,9874,11889,11889,9,12,16909,7111,9185,612,12055,10600,2,1,178,1,0,1,26,13,1,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8005,773,538,234,9111,1591,340,0,9105,15,20,0,8299,161,0,0,8446,2280,0,0,8473,0,0,0,8000,8400,5008,5008,5003,false,false,true,false,false,true,8,8.1,426,555.5,281.3,725.4000000000001,1.6,0.49999999999999956,-22.69999999999999,95.1,396,854.9,101.99999999999997,380.4,SOLO,TOP,Renekton,Fighter,3189019373
NA,DwqmRnmsg0HlRirJuvDDPq42iHn6N5vMrT9MyIIWwjYqnw,space travel,uvu0UEJI7G9kS8Y3aNU2NaVT97Cr4K3m1qSuJgSr15QtSs0,NA1,DwqmRnmsg0HlRirJuvDDPq42iHn6N5vMrT9MyIIWwjYqnw,/v1/stats/player_history/NA/35836484,3270,6,200,89,4,14,false,3401,2055,3117,3801,3114,0,3364,2,10,4,0,1,0,343,0,0,0,0,0,25797,7090,7691,11015,0,5865,3089,1767,1008,801,4,15731,653,653,23,32,19008,7570,10617,820,5260,4550,0,0,41,0,0,0,43,9,4,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8439,591,0,0,8446,391,0,0,8473,570,0,0,8242,7,0,0,8126,458,0,0,8105,11,3,0,8400,8100,5008,5003,5002,false,false,false,false,false,false,1.4,1.8,229.1,269.8,205.9,211.39999999999998,1.25,1.75,-16.40000000000002,-56.5,462,1024.2,11.500000000000057,314.3500000000001,DUO_SUPPORT,BOTTOM,Leona,Tank,3189019373
NA1,aBiCFzegwKG2eMoAaVNMXa-7SiJ2bJbB8ZwPBMantfyXRMk,One Buggy Boy,J3KXdPSyS8a0K8qzQrARdCSQUc4zkl_vAUDn2pwckkbfUQQ,NA1,aBiCFzegwKG2eMoAaVNMXa-7SiJ2bJbB8ZwPBMantfyXRMk,/v1/stats/player_history/NA1/200353112,558,7,200,60,4,11,false,2031,1414,3916,3020,1082,0,3364,3,6,2,0,1,0,417,0,0,0,0,0,74906,49380,20409,5116,0,8163,7351,614,198,3976,1,6047,5822,477,17,15,14872,3106,11564,200,6942,5850,0,0,14,65,45,3,117,11,2,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8112,569,0,0,8143,143,0,0,8138,10,0,0,8105,11,3,0,8233,16,0,0,8232,2,50,0,8100,8200,5005,5008,5002,false,false,false,false,false,false,0.1,0.6000000000000001,297.5,312.7,270,298.4,-0.19999999999999998,-0.49999999999999994,-112.6,-251.6,605,719.8,95.70000000000002,-26.5,NONE,JUNGLE,Elise,Mage,3189019373
NA1,nj2wTKhEJrTHViReieZBgEstFZjJ9PexanCuQUAyC6t7hRwpF6ZD2L8I,Frxg1,5vQzNa91w4X53rALHlLL2qHXn71JMHqQGV8v06ir6AwcNzQ3,NA1,nj2wTKhEJrTHViReieZBgEstFZjJ9PexanCuQUAyC6t7hRwpF6ZD2L8I,/v1/stats/player_history/NA1/2214546167310816,4087,8,200,84,12,4,false,2055,3146,3047,1054,3108,0,3363,0,4,1,0,0,0,525,0,0,0,0,0,87458,59660,23745,4052,0,7554,5011,2365,177,1953,1,7150,0,0,15,2,12790,1734,10664,391,6356,6050,0,0,158,0,0,0,68,13,3,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,177,67,177,9111,104,20,0,9105,0,0,0,8014,68,0,0,8139,461,0,0,8135,491,1,0,8000,8100,5008,5008,5002,false,false,false,false,false,false,6.4,7.6,448.7,460.4,234.7,281.1,-1.6,-0.49999999999999956,22.69999999999999,-95.1,294,474.5,-101.99999999999997,-380.4,SOLO,TOP,Akali,Assassin,3189019373
NA1,w2HiMF25azlxC1eQndLp7qpE9j3dOROoNAGtspiSQ9K6OpZbvciG6JjM,sul0803,tqaqTP5CyAiiMo4PwO5Me3z26ezCv3Gnrqim4BtXGc5nDe8,NA1,w2HiMF25azlxC1eQndLp7qpE9j3dOROoNAGtspiSQ9K6OpZbvciG6JjM,/v1/stats/player_history/NA1/1962929298090144,4,9,200,51,7,4,false,1055,3006,1038,3031,3094,1018,3363,5,7,4,2,1,1,366,0,0,0,0,0,97478,4570,92907,0,702,16439,1412,15026,0,2203,4,4973,1826,1826,19,15,15238,6486,8208,542,10038,9675,0,0,172,0,0,0,29,11,3,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8021,1050,0,0,9111,240,180,0,9104,13,30,0,8014,326,0,0,8304,9,0,0,8345,3,0,0,8000,8300,5005,5008,5001,false,false,false,false,false,false,7.5,7.6,378.2,332.7,367.3,464.6,1.25,1.75,-16.40000000000002,-56.5,378,702.7,11.500000000000057,314.3500000000001,DUO_CARRY,BOTTOM,Caitlyn,Marksman,3189019373
LA1,mOeIOgWmTkEFpgpszYcr1UHmZEiU3qMYaQR9dEzP2bSSSoY,Joan Sebastian,JKKSBNRmHZfjAoDuGwV0SeY-eaDuGX9K5fdxsPHihonquuUC,NA1,t-FuUcMnV3_wIOBUNWPTJHVKHnuB53-BNgN_FmwyS1k7KHDh3Vjsk8Aa,/v1/stats/player_history/LA1/205320195,4022,1,100,81,4,7,false,3153,3123,3042,3111,1038,3025,3363,6,6,13,3,2,2,535,1,0,0,0,0,140942,20494,102896,17551,0,21082,7329,12585,1167,1234,2,10331,8417,2401,16,13,18634,7343,9832,1459,12571,12025,1,0,151,16,16,0,407,14,2,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8359,695,21,0,8304,7,3,0,8345,3,0,0,8347,0,0,0,8226,250,1221,0,8210,0,0,0,8300,8200,5005,5008,5002,false,false,false,false,false,false,5.300000000000001,7.6,336.1,523.3,357,495.20000000000005,-0.8,-0.75,-3.049999999999983,45.70000000000002,505.9,565.2,-140.75,-31.499999999999943,DUO_CARRY,BOTTOM,Ezreal,Marksman,3188471887
NA1,sMmeOXA08ZKPKBhJ4YsgAePgtjpuHFee8fxzS3m2zCNQ8kE,Zilean Billion,viZ9uGJd6hX4GvqRr_bGyf52RKdGIRd24IKgPL0FZBqz0-o,NA1,sMmeOXA08ZKPKBhJ4YsgAePgtjpuHFee8fxzS3m2zCNQ8kE,/v1/stats/player_history/NA1/232544474,745,10,200,142,4,14,false,2033,3152,1082,3802,1001,0,3340,1,6,4,0,1,0,499,0,0,0,0,0,61979,49950,8425,3603,195,12040,9189,1190,1660,0,0,4396,2011,107,6,7,12990,5845,6169,975,5775,4950,0,0,115,0,0,0,51,11,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8128,364,8,886,8143,218,0,0,8138,10,0,0,8105,10,3,0,8226,250,369,0,8210,0,0,0,8100,8200,5008,5008,5003,false,false,false,false,false,false,6.5,4.1,375.3,371.6,230.1,244.5,-1,-2.4000000000000004,-127.59999999999997,-101,348,588.4,58.19999999999999,-370.5,SOLO,MIDDLE,Zoe,Mage,3189019373
NA1,sJTPCuXWat4kLiotlLJU5JUxOmmvCj0GHQRaoPQkanbwQwxifTu57HiG,KingSnugSnug,w4tmLMIv9fXfwJUIFsWZ-zV5RCSagF5SV9H1eNKOCmFp2Bsb,NA1,sJTPCuXWat4kLiotlLJU5JUxOmmvCj0GHQRaoPQkanbwQwxifTu57HiG,/v1/stats/player_history/NA1/2126615624854080,4379,2,100,122,6,4,false,3071,3111,3742,3083,0,1054,3363,3,4,4,2,1,1,984,0,0,0,0,0,96254,1083,93416,1754,0,9656,291,8176,1189,4507,1,24843,7268,5459,15,22,29330,11375,15721,2233,10833,10475,0,0,191,4,0,4,82,14,1,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,170,75,225,9111,501,140,0,9105,14,0,0,8014,101,0,0,8446,2720,0,0,8444,1375,0,0,8000,8400,5005,5008,5002,false,false,false,false,false,false,9.1,8.9,488.8,552.5999999999999,348.9,489.59999999999997,NA,NA,NA,NA,304.7,1021.7,NA,NA,DUO,TOP,Darius,Fighter,3188471887
NA1,HmqTlM2-RdC-uBcmO-C3Sg3ZXHluUWVSqBZUrwHE2kUc9kY,isKOPPEN,slV-M1VPleiSjKwM2XYhOTEhmrEPeRI5aDjwvZRbrzyVVmI,NA1,HmqTlM2-RdC-uBcmO-C3Sg3ZXHluUWVSqBZUrwHE2kUc9kY,/v1/stats/player_history/NA1/223872542,1670,3,100,104,11,4,false,1036,2055,3156,3071,1412,3047,3364,10,10,6,3,2,2,290,1,0,0,0,0,123339,3744,111756,7838,0,16068,685,13786,1596,3456,1,15364,12419,1148,26,21,23530,7813,13429,2287,11443,10850,0,0,40,91,62,0,293,14,5,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8021,1016,0,0,9111,555,320,0,9103,20,10,0,8299,341,0,0,8233,19,30,0,8232,3,50,0,8000,8200,5005,5008,5002,false,false,false,false,false,false,0.5,0.30000000000000004,318.1,490.1,378.4,434.6,0.09999999999999998,-1.6,-131.29999999999995,64.10000000000002,641.3,843.4,-125.80000000000004,-407.1,NONE,JUNGLE,Graves,Marksman,3188471887
NA,Jp239XnHzUt99fW2Gq_3cYqqTXM3FPC8thD9LBaB69bgwA,Death4days,mq7NVdW7Objqa57ZGxIjLdTz9uagr1aX45alaSP4H1Os1h0,NA1,Jp239XnHzUt99fW2Gq_3cYqqTXM3FPC8thD9LBaB69bgwA,/v1/stats/player_history/NA/40722751,4057,4,100,50,14,4,false,2055,3157,3098,3151,1052,3020,3364,7,8,11,2,2,2,491,1,0,0,0,0,36883,31607,3746,1529,0,18019,15200,1712,1106,3642,1,8954,3347,1509,49,37,22153,8520,10012,3620,9262,8610,1,0,23,0,0,0,131,13,3,0,22,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8112,1258,0,0,8126,485,0,0,8138,30,0,0,8106,4,0,0,8313,0,0,0,8347,0,0,0,8100,8300,5008,5008,5002,false,false,false,false,false,false,0.30000000000000004,1.7000000000000002,264.5,396.2,211.10000000000002,333.9,-0.8,-0.75,-3.049999999999983,45.70000000000002,266.9,759.3,-140.75,-31.499999999999943,DUO_SUPPORT,BOTTOM,Swain,Mage,3188471887
NA1,Zm0vREkDhAeVtYCOcm5l3c-jsPv7V5kDtVzmNPHOTtCYdQ,DrunkCatalyst,W1kE4RlvA-RsjXPXptc_6jhiKM5__wqUzoewGqnzoPJp2nw,NA1,Zm0vREkDhAeVtYCOcm5l3c-jsPv7V5kDtVzmNPHOTtCYdQ,/v1/stats/player_history/NA1/47815368,4270,5,100,38,4,12,false,2033,3040,3157,3027,2055,3111,3340,5,4,9,3,1,2,805,0,0,0,0,0,116477,90358,19249,6870,0,18459,17098,1186,175,9566,1,15389,6527,1927,27,21,23937,8138,13162,2636,11382,11250,1,0,186,13,0,12,144,15,6,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8021,2743,0,0,9111,785,280,0,9105,14,40,0,8014,328,0,0,8139,817,0,0,8135,2626,4,0,8000,8100,5007,5008,5003,false,false,false,false,false,false,9,6,464,547.9,314.4,455.5,NA,NA,NA,NA,379.90000000000003,887.2,NA,NA,DUO,TOP,Kassadin,Assassin,3188471887
NA1,n3GbIgpT3pk-j3vgmhOFqrcqw02-MWoadgtZMWn440QnKQ,TehTrollzor,Lheu-YgomUJQCDexTcCERgbfV0RdBtEM-4wqsyRR2T5I7R4,NA1,n3GbIgpT3pk-j3vgmhOFqrcqw02-MWoadgtZMWn440QnKQ,/v1/stats/player_history/NA1/51007880,715,6,200,51,7,4,true,1055,3508,3031,3006,3094,0,3340,7,7,8,6,2,1,271,1,0,0,0,0,175938,3422,167372,5143,1181,21605,1034,20187,384,4975,3,8389,8020,1670,12,21,18318,6419,11378,520,13185,11350,0,1,203,22,15,0,66,15,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8021,1774,0,0,9111,483,300,0,9103,25,30,0,8299,474,0,0,8304,10,3,0,8345,3,0,0,8000,8300,5005,5008,5002,true,false,false,false,true,false,5.7,8.3,340.5,470,282.8,381.9,0.8,0.75,3.049999999999983,-45.70000000000002,525.6,672,140.75,31.499999999999943,DUO_CARRY,BOTTOM,Caitlyn,Marksman,3188471887
NA1,WOsXDWw-p7rQ6qyt0tYU-CSlqq_TfUyIXuMH1TmPoBI1zAI,ybsilver1,ovMQg2puscutHlsrIzS2_NGvzDJr9MA96MndZf7zrqm-LBk,NA1,WOsXDWw-p7rQ6qyt0tYU-CSlqq_TfUyIXuMH1TmPoBI1zAI,/v1/stats/player_history/NA1/207892180,642,7,200,2,11,4,true,3047,1033,2055,3026,3380,1412,3364,8,8,14,2,2,3,483,1,0,0,0,0,150292,5728,116304,28259,0,21509,402,13797,7309,14681,1,25447,32083,2910,41,9,34348,12998,19680,1669,12119,11000,3,0,36,122,75,13,407,14,7,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,612,290,757,9111,1734,440,0,9104,9,50,0,8299,630,0,0,8453,1234,0,0,8473,960,0,0,8000,8400,5005,5008,5002,false,false,false,false,false,true,0.4,1.9,449.4,426,414.6,364.9,-0.09999999999999998,1.6,131.29999999999995,-64.10000000000002,767.1,1250.5,125.80000000000004,407.1,NONE,JUNGLE,Olaf,Fighter,3188471887
NA1,A8fQOPWHJxjZPOZ6pdoqGJCjfnPvRJTZSXr1U5pXWuUVbXFA-xzR9Y4F,WarehouseWarrior,rdmdXBuBh2UWCXH3gPjDOLp0KnXtvYoa7-MnDJvAgIAISQA,NA1,A8fQOPWHJxjZPOZ6pdoqGJCjfnPvRJTZSXr1U5pXWuUVbXFA-xzR9Y4F,/v1/stats/player_history/NA1/1960457854462912,3552,8,200,516,12,4,true,3373,3387,2031,1054,3047,3211,3340,2,2,11,2,1,1,493,0,0,0,0,0,107068,57317,49731,19,0,14088,9614,4473,0,1673,1,17243,3920,1099,21,30,16622,4808,10228,1585,9684,8400,0,0,190,0,0,0,397,15,0,0,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8437,605,487,0,8446,610,0,0,8444,1138,0,0,8451,216,0,0,8345,3,0,0,8347,0,0,0,8400,8300,5005,5002,5002,false,false,false,false,false,true,6.8,7.6,419.79999999999995,506.7,237.3,366.3,NA,NA,NA,NA,388.4,593.4000000000001,NA,NA,SOLO,TOP,Ornn,Tank,3188471887
NA1,6ooGZsbvc83VZDvGhGh25bpuI_ObU5cz81mqV1CkYoYCKIU,Rainy,fXuCfCtKhmbO7M08XaSbSU1PXta_YNHDFBC8wOG0mo7misQ,NA1,6ooGZsbvc83VZDvGhGh25bpuI_ObU5cz81mqV1CkYoYCKIU,/v1/stats/player_history/NA1/200423066,4317,9,200,111,14,4,true,3401,3050,0,3117,1031,3067,3364,3,9,22,0,1,0,299,0,0,0,0,0,38617,14564,12212,11840,0,10833,7423,2676,734,1979,5,27863,4296,2189,56,56,20204,9110,9874,1219,8345,7400,0,0,52,4,0,0,236,13,10,0,34,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8439,782,0,0,8446,1470,0,0,8473,706,0,0,8451,146,0,0,8345,3,0,0,8313,0,0,0,8400,8300,5007,5002,5001,false,false,false,false,false,true,1.5,2.5,266.20000000000005,358.1,260.3,296.9,0.8,0.75,3.049999999999983,-45.70000000000002,528.7,715.5,140.75,31.499999999999943,DUO_SUPPORT,BOTTOM,Nautilus,Tank,3188471887
NA1,-rbFcPOBuGf9j1ONgI9UjxE9VAfeHe4EjNlPslH_kC4UWGs,crazed nipples,qP31tYS_KaOxd9tlmHxwhczhb-cbvxExul2sgXmF6mqxKcw,NA1,-rbFcPOBuGf9j1ONgI9UjxE9VAfeHe4EjNlPslH_kC4UWGs,/v1/stats/player_history/NA1/223904673,4376,1,100,157,14,4,false,1055,3046,0,1037,1018,3006,3363,2,10,1,0,1,0,182,0,0,0,0,0,109310,14269,94166,874,490,9911,1070,7967,874,3161,1,13745,3340,1873,18,19,19031,7587,10390,1053,7741,6375,1,0,157,4,1,0,146,12,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8021,1693,0,0,9111,128,60,0,9104,19,20,0,8014,76,0,0,8139,567,0,0,8135,1012,3,0,8000,8100,5005,5008,5003,false,false,false,false,false,false,6.8999999999999995,6.699999999999999,373.8,503.6,236.8,401.1,0.09999999999999964,0.09999999999999964,-79.99999999999997,-90.59999999999997,615.6,1018,289.4,368.9,SOLO,MIDDLE,Yasuo,Fighter,3189021281
NA1,eAPecreIBANLm1HkkoLjQ8VSzP1lQlAQlFsoxCDBDsU95X0,Rahman Noodles,gK90I1I-gqWfWuLc31LJL7nEvtfY7LrRKNqi811IyZvAWS4,NA1,eAPecreIBANLm1HkkoLjQ8VSzP1lQlAQlFsoxCDBDsU95X0,/v1/stats/player_history/NA1/201681109,4213,2,100,29,7,4,false,3153,1054,3006,3085,0,0,3363,2,4,4,2,2,1,800,1,0,0,0,0,79903,2717,65982,11203,263,8987,1184,6373,1429,1541,3,4582,696,696,13,14,14183,8213,5184,785,7958,7425,0,0,160,10,10,0,269,11,1,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8008,2,20,0,9111,152,120,0,9104,14,30,0,8014,168,0,0,8304,9,4,5,8345,3,0,0,8000,8300,5005,5008,5002,false,false,false,false,false,false,7.800000000000001,7.699999999999999,310.4,415.70000000000005,311.3,372.5,0.20000000000000018,0.24999999999999978,28.099999999999966,-160.65,235.9,857.2,0.75,152.25000000000003,DUO_CARRY,BOTTOM,Twitch,Marksman,3189021281
NA1,sMmeOXA08ZKPKBhJ4YsgAePgtjpuHFee8fxzS3m2zCNQ8kE,Zilean Billion,viZ9uGJd6hX4GvqRr_bGyf52RKdGIRd24IKgPL0FZBqz0-o,NA1,sMmeOXA08ZKPKBhJ4YsgAePgtjpuHFee8fxzS3m2zCNQ8kE,/v1/stats/player_history/NA1/232544474,745,10,200,142,4,14,true,3089,3152,3020,1082,3390,0,3340,12,6,11,5,2,3,536,1,0,0,0,0,115550,101223,9424,4903,0,29565,23392,2361,3811,2436,4,7066,5639,4200,13,24,16941,8258,8444,239,12643,11250,2,0,152,3,0,3,88,15,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8128,1778,19,743,8143,938,0,0,8138,30,0,0,8105,16,5,0,8226,250,482,0,8210,0,0,0,8100,8200,5008,5008,5003,false,false,false,false,false,true,6.300000000000001,5.9,420.3,478.5,335,477.3,NA,NA,NA,NA,343.59999999999997,965.5999999999999,NA,NA,SOLO,MIDDLE,Zoe,Mage,3188471887
NA1,aBiCFzegwKG2eMoAaVNMXa-7SiJ2bJbB8ZwPBMantfyXRMk,One Buggy Boy,J3KXdPSyS8a0K8qzQrARdCSQUc4zkl_vAUDn2pwckkbfUQQ,NA1,aBiCFzegwKG2eMoAaVNMXa-7SiJ2bJbB8ZwPBMantfyXRMk,/v1/stats/player_history/NA1/200353112,558,3,100,121,4,11,false,2031,1412,3147,1033,1036,2422,3364,4,9,1,2,2,1,401,1,0,0,0,0,81410,5898,68675,6836,0,4958,681,4144,132,7038,1,10414,7854,0,17,3,21666,7532,13008,1126,7512,6550,0,0,13,84,58,0,129,11,1,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8112,261,0,0,8143,147,0,0,8138,6,0,0,8135,1708,5,0,8304,11,1,5,8347,0,0,0,8100,8300,5008,5008,5002,false,false,false,false,false,false,0.2,0.8,298.2,383.5,233.9,418.5,-0.6,-1.6,-108.60000000000002,-238.5,658,1258.1,-49.19999999999999,24.000000000000114,NONE,JUNGLE,Khazix,Assassin,3189021281
NA1,pwsFqsVHlD8XSBq7uflk2tbSmYsQzuGC5ujCtjxvflMlXpE,lnaban,xr-yVTPA0soBPxoa1A2dgj9rKF79ut2pzKITthj0FnO1eF4,NA1,pwsFqsVHlD8XSBq7uflk2tbSmYsQzuGC5ujCtjxvflMlXpE,/v1/stats/player_history/NA1/201115352,582,4,100,85,4,12,false,3020,3152,3916,1058,1058,0,3340,5,6,3,2,2,2,645,1,0,0,0,0,93759,73652,16932,3175,0,16838,15325,1513,0,1939,1,7208,1215,1215,11,17,16912,9343,6882,686,8439,8200,0,0,125,4,4,0,87,12,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8112,1326,0,0,8139,554,0,0,8138,16,0,0,8135,1514,4,0,8233,11,10,0,8236,24,0,0,8100,8200,5008,5008,5003,false,false,false,false,false,false,7.4,4.7,464.59999999999997,410.5,297.5,374.29999999999995,1.7000000000000002,-0.6999999999999997,63.099999999999966,-115.19999999999999,351,1072.1,116.20000000000002,339.19999999999993,SOLO,TOP,Kennen,Mage,3189021281
NA1,W1KnwATvnrUtLfoyzdtoQfxk2m8I-fnV5YrFqd2OqFjzNKE,Charlatanic,nQmTVdevjrAKUm5QcMnlHnM7eiFnkjLXx8UidMfUt47MCqM,NA1,W1KnwATvnrUtLfoyzdtoQfxk2m8I-fnV5YrFqd2OqFjzNKE,/v1/stats/player_history/NA1/239020091,4379,5,100,117,14,4,false,3114,0,3098,3117,1052,1033,3364,0,3,7,0,0,0,980,0,0,0,0,0,13346,10169,2908,268,0,3397,2702,426,268,0,0,3906,493,347,31,19,8166,5471,2485,210,4891,4235,0,0,2,0,0,0,245,10,5,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8214,333,671,0,8226,250,397,0,8234,6945,0,0,8232,1,0,0,8345,3,0,0,8347,0,0,0,8200,8300,5008,5008,5003,false,false,false,false,false,false,0.1,0,322.2,265.70000000000005,163,224.39999999999998,0.20000000000000018,0.24999999999999978,28.099999999999966,-160.65,206.9,490.5,0.75,152.25000000000003,DUO_SUPPORT,BOTTOM,Lulu,Support,3189021281
